--Game for all players in current generation--

[2013.06.24 20:08:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1153098 - Robot Genetic 2 - Score 459987]
[2013.06.24 20:09:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1153436 - Robot Genetic 2 - Score 460122]
[2013.06.24 20:09:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1153774 - Robot Genetic 2 - Score 460257]
[2013.06.24 20:10:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1154135 - Mutant Chromosome Child 2 - Score 460402]
[2013.06.24 20:10:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1154466 - Mutant Chromosome Child 2 - Score 460533]
[2013.06.24 20:11:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1154815 - Mutant Chromosome Child 2 - Score 460674]
[2013.06.24 20:11:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1155164 - Mutant Chromosome Child 2 - Score 460812]
[2013.06.24 20:12:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1155523 - Robot Genetic 2 - Score 460958]
[2013.06.24 20:12:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1155871 - Robot Genetic 2 - Score 461097]
[2013.06.24 20:13:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1156222 - Robot Genetic 2 - Score 461236]
[2013.06.24 20:13:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1156577 - Robot Genetic 2 - Score 461377]
[2013.06.24 20:14:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1156948 - Mutant Chromosome Child 2 - Score 461528]
[2013.06.24 20:14:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1157289 - Robot Genetic 2 - Score 461664]
[2013.06.24 20:15:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1157642 - Mutant Chromosome Child 2 - Score 461805]
[2013.06.24 20:15:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1157987 - Robot Genetic 2 - Score 461943]
[2013.06.24 20:16:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1158350 - Mutant Chromosome Child 2 - Score 462088]
[2013.06.24 20:16:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1158689 - Mutant Chromosome Child 2 - Score 462224]
[2013.06.24 20:17:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1159034 - Mutant Chromosome Child 2 - Score 462361]
[2013.06.24 20:17:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1159386 - Mutant Chromosome Child 2 - Score 462503]
[2013.06.24 20:18:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1159742 - Mutant Chromosome Child 2 - Score 462643]
[2013.06.24 20:18:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1160069 - Mutant Chromosome Child 2 - Score 462776]
[2013.06.24 20:19:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1160419 - Robot Genetic 2 - Score 462915]
[2013.06.24 20:19:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1160763 - Robot Genetic 2 - Score 463054]
[2013.06.24 20:20:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1161110 - Robot Genetic 2 - Score 463192]
[2013.06.24 20:20:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1161450 - Robot Genetic 2 - Score 463329]
[2013.06.24 20:21:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1161797 - Mutant Chromosome Child 2 - Score 463466]
[2013.06.24 20:21:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1162139 - Robot Genetic 2 - Score 463603]
[2013.06.24 20:22:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1162498 - Mutant Chromosome Child 2 - Score 463748]
[2013.06.24 20:22:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1162843 - Mutant Chromosome Child 2 - Score 463886]
[2013.06.24 20:23:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1163198 - Robot Genetic 2 - Score 464026]
[2013.06.24 20:23:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1163554 - Mutant Chromosome Child 2 - Score 464169]
[2013.06.24 20:24:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1163901 - Mutant Chromosome Child 2 - Score 464310]
[2013.06.24 20:24:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1164249 - Robot Genetic 2 - Score 464445]
[2013.06.24 20:25:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1164606 - Mutant Chromosome Child 2 - Score 464590]
[2013.06.24 20:25:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1164955 - Robot Genetic 2 - Score 464731]
[2013.06.24 20:26:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1165303 - Mutant Chromosome Child 2 - Score 464869]
[2013.06.24 20:26:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1165660 - Robot Genetic 2 - Score 465012]
[2013.06.24 20:27:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1166013 - Robot Genetic 2 - Score 465152]
[2013.06.24 20:27:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1166360 - Robot Genetic 2 - Score 465292]
[2013.06.24 20:28:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1166718 - Robot Genetic 2 - Score 465436]
[2013.06.24 20:28:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1167051 - Mutant Chromosome Child 2 - Score 465569]
[2013.06.24 20:29:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1167407 - Robot Genetic 2 - Score 465711]
[2013.06.24 20:29:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1167762 - Mutant Chromosome Child 2 - Score 465852]
[2013.06.24 20:30:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1168118 - Mutant Chromosome Child 2 - Score 465992]
[2013.06.24 20:30:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1168467 - Mutant Chromosome Child 2 - Score 466133]
[2013.06.24 20:31:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1168821 - Robot Genetic 2 - Score 466277]
[2013.06.24 20:31:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1169169 - Mutant Chromosome Child 2 - Score 466416]
[2013.06.24 20:32:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1169524 - Mutant Chromosome Child 2 - Score 466558]
[2013.06.24 20:32:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1169888 - Robot Genetic 2 - Score 466702]
[2013.06.24 20:33:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1170248 - Mutant Chromosome Child 2 - Score 466845]
[2013.06.24 20:33:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1170592 - Robot Genetic 2 - Score 466983]
[2013.06.24 20:34:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1170950 - Robot Genetic 2 - Score 467127]
[2013.06.24 20:34:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1171295 - Robot Genetic 2 - Score 467265]
[2013.06.24 20:35:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1171639 - Mutant Chromosome Child 2 - Score 467402]
[2013.06.24 20:35:59 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1171991 - Mutant Chromosome Child 2 - Score 467545]
[2013.06.24 20:36:29 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1172343 - Robot Genetic 2 - Score 467682]
[2013.06.24 20:37:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1172697 - Robot Genetic 2 - Score 467826]
[2013.06.24 20:37:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1173048 - Robot Genetic 2 - Score 467966]
[2013.06.24 20:38:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1173398 - Robot Genetic 2 - Score 468107]
[2013.06.24 20:38:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1173748 - Robot Genetic 2 - Score 468248]
[2013.06.24 20:39:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1174104 - Robot Genetic 2 - Score 468390]
[2013.06.24 20:39:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1174450 - Robot Genetic 2 - Score 468528]
[2013.06.24 20:40:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1174813 - Robot Genetic 2 - Score 468673]
[2013.06.24 20:40:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1175163 - Robot Genetic 2 - Score 468810]
[2013.06.24 20:41:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1175518 - Robot Genetic 2 - Score 468954]
[2013.06.24 20:41:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1175867 - Robot Genetic 2 - Score 469094]
[2013.06.24 20:42:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1176209 - Mutant Chromosome Child 2 - Score 469232]
[2013.06.24 20:42:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1176548 - Mutant Chromosome Child 2 - Score 469368]
[2013.06.24 20:43:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1176896 - Mutant Chromosome Child 2 - Score 469508]
[2013.06.24 20:43:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1177241 - Robot Genetic 2 - Score 469644]
[2013.06.24 20:44:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1177599 - Robot Genetic 2 - Score 469786]
[2013.06.24 20:44:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1177926 - Robot Genetic 2 - Score 469918]
[2013.06.24 20:45:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1178270 - Robot Genetic 2 - Score 470056]
[2013.06.24 20:45:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1178612 - Mutant Chromosome Child 2 - Score 470192]
[2013.06.24 20:46:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1178969 - Robot Genetic 2 - Score 470336]
[2013.06.24 20:46:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1179329 - Robot Genetic 2 - Score 470475]
[2013.06.24 20:47:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1179667 - Mutant Chromosome Child 2 - Score 470615]
[2013.06.24 20:47:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1180025 - Robot Genetic 2 - Score 470756]
[2013.06.24 20:48:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1180373 - Robot Genetic 2 - Score 470896]
[2013.06.24 20:48:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1180710 - Robot Genetic 2 - Score 471032]
[2013.06.24 20:49:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1181062 - Mutant Chromosome Child 2 - Score 471172]
[2013.06.24 20:49:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1181422 - Mutant Chromosome Child 2 - Score 471317]
[2013.06.24 20:50:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1181773 - Robot Genetic 2 - Score 471458]
[2013.06.24 20:50:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1182122 - Mutant Chromosome Child 2 - Score 471596]
[2013.06.24 20:51:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1182470 - Robot Genetic 2 - Score 471735]
[2013.06.24 20:51:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1182816 - Mutant Chromosome Child 2 - Score 471873]
[2013.06.24 20:52:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1183162 - Mutant Chromosome Child 2 - Score 472014]
[2013.06.24 20:52:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1183497 - Robot Genetic 2 - Score 472146]
[2013.06.24 20:53:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1183859 - Robot Genetic 2 - Score 472290]
[2013.06.24 20:53:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1184205 - Mutant Chromosome Child 2 - Score 472430]
[2013.06.24 20:54:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1184564 - Robot Genetic 2 - Score 472573]
[2013.06.24 20:54:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1184910 - Mutant Chromosome Child 2 - Score 472711]
[2013.06.24 20:55:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1185249 - Robot Genetic 2 - Score 472848]
[2013.06.24 20:55:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1185608 - Mutant Chromosome Child 2 - Score 472992]
[2013.06.24 20:56:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1185964 - Robot Genetic 2 - Score 473134]
[2013.06.24 20:56:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1186307 - Robot Genetic 2 - Score 473272]
[2013.06.24 20:57:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1186646 - Robot Genetic 2 - Score 473407]
[2013.06.24 20:57:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1186988 - Robot Genetic 2 - Score 473540]
[2013.06.24 20:58:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1187328 - Robot Genetic 2 - Score 473678]
[2013.06.24 20:58:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1187672 - Mutant Chromosome Child 2 - Score 473817]
[2013.06.24 20:59:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1188026 - Mutant Chromosome Child 2 - Score 473957]
[2013.06.24 20:59:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1188372 - Robot Genetic 2 - Score 474096]
[2013.06.24 21:00:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1188722 - Mutant Chromosome Child 2 - Score 474237]
[2013.06.24 21:00:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1189065 - Robot Genetic 2 - Score 474373]
[2013.06.24 21:01:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1189430 - Robot Genetic 2 - Score 474518]
[2013.06.24 21:01:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1189778 - Robot Genetic 2 - Score 474658]
[2013.06.24 21:02:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1190128 - Mutant Chromosome Child 2 - Score 474799]
[2013.06.24 21:02:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1190472 - Mutant Chromosome Child 2 - Score 474937]
[2013.06.24 21:03:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1190820 - Mutant Chromosome Child 2 - Score 475078]
[2013.06.24 21:03:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1191169 - Robot Genetic 2 - Score 475215]
[2013.06.24 21:04:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1191520 - Robot Genetic 2 - Score 475355]
[2013.06.24 21:04:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1191872 - Mutant Chromosome Child 2 - Score 475495]
[2013.06.24 21:05:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1192231 - Mutant Chromosome Child 2 - Score 475640]
[2013.06.24 21:05:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1192586 - Robot Genetic 2 - Score 475783]
[2013.06.24 21:06:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1192931 - Mutant Chromosome Child 2 - Score 475921]
[2013.06.24 21:06:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1193272 - Mutant Chromosome Child 2 - Score 476056]
[2013.06.24 21:07:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1193625 - Robot Genetic 2 - Score 476196]
[2013.06.24 21:07:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1193974 - Robot Genetic 2 - Score 476337]
[2013.06.24 21:08:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1194317 - Robot Genetic 2 - Score 476474]
[2013.06.24 21:08:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1194662 - Mutant Chromosome Child 2 - Score 476610]
[2013.06.24 21:09:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1195010 - Mutant Chromosome Child 2 - Score 476752]
[2013.06.24 21:09:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1195360 - Mutant Chromosome Child 2 - Score 476891]
[2013.06.24 21:10:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1195701 - Robot Genetic 2 - Score 477029]
[2013.06.24 21:10:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1196051 - Robot Genetic 2 - Score 477169]
[2013.06.24 21:11:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1196401 - Mutant Chromosome Child 2 - Score 477309]
[2013.06.24 21:11:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1196748 - Robot Genetic 2 - Score 477446]
[2013.06.24 21:12:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1197102 - Mutant Chromosome Child 2 - Score 477590]
[2013.06.24 21:12:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1197428 - Mutant Chromosome Child 2 - Score 477720]
[2013.06.24 21:13:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1197765 - Robot Genetic 2 - Score 477854]
[2013.06.24 21:13:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1198113 - Robot Genetic 2 - Score 477991]
[2013.06.24 21:14:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1198454 - Robot Genetic 2 - Score 478128]
[2013.06.24 21:14:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1198795 - Robot Genetic 2 - Score 478267]
[2013.06.24 21:15:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1199152 - Mutant Chromosome Child 2 - Score 478407]
[2013.06.24 21:15:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1199481 - Robot Genetic 2 - Score 478540]
[2013.06.24 21:16:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1199825 - Mutant Chromosome Child 2 - Score 478679]
[2013.06.24 21:16:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1200192 - Mutant Chromosome Child 2 - Score 478825]
[2013.06.24 21:17:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1200548 - Robot Genetic 2 - Score 478968]
[2013.06.24 21:17:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1200882 - Robot Genetic 2 - Score 479100]
[2013.06.24 21:18:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1201243 - Mutant Chromosome Child 2 - Score 479245]
[2013.06.24 21:18:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1201605 - Robot Genetic 2 - Score 479390]
[2013.06.24 21:19:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1201953 - Robot Genetic 2 - Score 479527]
[2013.06.24 21:19:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1202310 - Mutant Chromosome Child 2 - Score 479671]
[2013.06.24 21:20:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1202665 - Robot Genetic 2 - Score 479813]
[2013.06.24 21:20:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1203014 - Mutant Chromosome Child 2 - Score 479954]
[2013.06.24 21:21:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1203363 - Robot Genetic 2 - Score 480092]
[2013.06.24 21:21:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1203690 - Mutant Chromosome Child 2 - Score 480223]
[2013.06.24 21:22:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1204040 - Mutant Chromosome Child 2 - Score 480364]
[2013.06.24 21:22:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1204390 - Mutant Chromosome Child 2 - Score 480505]
[2013.06.24 21:23:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1204736 - Robot Genetic 2 - Score 480640]
[2013.06.24 21:23:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1205078 - Robot Genetic 2 - Score 480778]
[2013.06.24 21:24:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1205421 - Robot Genetic 2 - Score 480916]
[2013.06.24 21:24:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1205757 - Mutant Chromosome Child 2 - Score 481050]
[2013.06.24 21:25:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #1206078 - Robot Genetic 2 - Score 481179]
